Volume,Symbol,Date Acquired,Date Sold,Proceeds,Cost Basis, Gain ,Currency,Unmatched
0.115006,ETH,01/11/2015,24/02/2018,336.58,1.03,¤ 336,ILS,
0.009704,ETH,01/11/2015,24/02/2018,28.41,0.09,¤ 28,ILS,
0.003533,ETH,01/11/2015,24/02/2018,10.34,0.03,¤ 10,ILS,
0.002557,ETH,01/11/2015,24/02/2018,7.49,0.02,¤ 7,ILS,
0.011777,ETH,01/11/2015,24/02/2018,34.48,0.11,¤ 34,ILS,
0.011085,ETH,01/11/2015,24/02/2018,32.45,0.1,¤ 32,ILS,
0.001556,ETH,01/11/2015,24/02/2018,4.56,0.01,¤ 5,ILS,
0.011777,ETH,01/11/2015,24/02/2018,34.48,0.11,¤ 34,ILS,
0.131518,ETH,01/11/2015,24/02/2018,385.01,1.18,¤ 384,ILS,
0.005562,ETH,01/11/2015,24/02/2018,16.28,0.05,¤ 16,ILS,
6.2,ETH,01/11/2015,24/02/2018,18153.05,55.72,"¤ 18,097",ILS,
2.33,ETH,01/11/2015,24/02/2018,6822.03,20.94,"¤ 6,801",ILS,
0.148621,ETH,01/11/2015,24/02/2018,435.17,1.34,¤ 434,ILS,
0.094669,ETH,01/11/2015,24/02/2018,277.27,0.85,¤ 276,ILS,
0.00752,ETH,01/11/2015,24/02/2018,22.03,0.07,¤ 22,ILS,
0.00758,ETH,01/11/2015,24/02/2018,22.21,0.07,¤ 22,ILS,
0.015,BCH,24/02/2018,24/02/2018,61.28,0,¤ 61,ILS,Y
0.002965,BCH,24/02/2018,24/02/2018,12.11,0,¤ 12,ILS,Y
0.940074,BCH,24/02/2018,24/02/2018,3840.72,0,"¤ 3,841",ILS,Y
0.006387,BCH,24/02/2018,24/02/2018,26.1,0,¤ 26,ILS,Y
0.084326,BCH,24/02/2018,24/02/2018,344.77,0,¤ 345,ILS,Y
0.084322,BCH,24/02/2018,24/02/2018,344.77,0,¤ 345,ILS,Y
0.004216,BCH,24/02/2018,24/02/2018,17.24,0,¤ 17,ILS,Y
0.002688,BCH,24/02/2018,24/02/2018,10.99,0,¤ 11,ILS,Y
0.001484,BCH,24/02/2018,24/02/2018,6.07,0,¤ 6,ILS,Y
0.004216,BCH,24/02/2018,24/02/2018,17.24,0,¤ 17,ILS,Y
0.001203,BCH,24/02/2018,24/02/2018,4.92,0,¤ 5,ILS,Y
0.003603,BCH,24/02/2018,24/02/2018,14.73,0,¤ 15,ILS,Y
0.000916,BCH,24/02/2018,24/02/2018,3.75,0,¤ 4,ILS,Y
0.000927,BCH,24/02/2018,24/02/2018,3.79,0,¤ 4,ILS,Y
0.003424,BCH,24/02/2018,24/02/2018,14,0,¤ 14,ILS,Y
0.002318,BCH,24/02/2018,24/02/2018,9.48,0,¤ 9,ILS,Y
0.008539,BCH,24/02/2018,24/02/2018,34.93,0,¤ 35,ILS,Y
0.010849,BCH,24/02/2018,24/02/2018,44.37,0,¤ 44,ILS,Y
0.004635,BCH,24/02/2018,24/02/2018,18.96,0,¤ 19,ILS,Y
0.1,BCH,24/02/2018,24/02/2018,409.21,0,¤ 409,ILS,Y
0.048346,BCH,24/02/2018,24/02/2018,197.85,0,¤ 198,ILS,Y
0.002,BCH,24/02/2018,24/02/2018,8.18,0,¤ 8,ILS,Y
0.01,BCH,24/02/2018,24/02/2018,40.92,0,¤ 41,ILS,Y
0.016718,BCH,24/02/2018,24/02/2018,68.42,0,¤ 68,ILS,Y
0.006739,BCH,24/02/2018,24/02/2018,27.58,0,¤ 28,ILS,Y
0.00421,BCH,24/02/2018,24/02/2018,17.24,0,¤ 17,ILS,Y
0.001547,BCH,24/02/2018,24/02/2018,6.33,0,¤ 6,ILS,Y
0.002976,BCH,24/02/2018,24/02/2018,12.19,0,¤ 12,ILS,Y
0.015,BCH,24/02/2018,24/02/2018,61.43,0,¤ 61,ILS,Y
0.006381,BCH,24/02/2018,24/02/2018,26.13,0,¤ 26,ILS,Y
0.244072,BCH,24/02/2018,24/02/2018,999.84,0,"¤ 1,000",ILS,Y
0.003239,BCH,24/02/2018,24/02/2018,13.27,0,¤ 13,ILS,Y
0.001669,BCH,24/02/2018,24/02/2018,6.84,0,¤ 7,ILS,Y
0.003244,BCH,24/02/2018,24/02/2018,13.29,0,¤ 13,ILS,Y
0.172034,BCH,24/02/2018,24/02/2018,705.1,0,¤ 705,ILS,Y
0.000909,BCH,24/02/2018,24/02/2018,3.54,0,¤ 4,ILS,Y
0.008411,BCH,24/02/2018,24/02/2018,34.48,0,¤ 34,ILS,Y
0.786583,BCH,24/02/2018,24/02/2018,3224.47,0,"¤ 3,224",ILS,Y
0.035059,BCH,24/02/2018,24/02/2018,143.73,0,¤ 144,ILS,Y
0.01682,BCH,24/02/2018,24/02/2018,68.96,0,¤ 69,ILS,Y
0.006482,BCH,24/02/2018,24/02/2018,26.57,0,¤ 27,ILS,Y
0.006493,BCH,24/02/2018,24/02/2018,26.62,0,¤ 27,ILS,Y
0.000925,BCH,24/02/2018,24/02/2018,3.79,0,¤ 4,ILS,Y
0.084085,BCH,24/02/2018,24/02/2018,344.77,0,¤ 345,ILS,Y
0.006525,BCH,24/02/2018,24/02/2018,26.76,0,¤ 27,ILS,Y
0.005049,BCH,24/02/2018,24/02/2018,20.71,0,¤ 21,ILS,Y
0.132804,BCH,24/02/2018,24/02/2018,544.76,0,¤ 545,ILS,Y
5.042441,BCH,24/02/2018,24/02/2018,20686.35,0,"¤ 20,686",ILS,Y
0.002313,BCH,24/02/2018,24/02/2018,9.49,0,¤ 9,ILS,Y
0.182805,BCH,24/02/2018,24/02/2018,750.01,0,¤ 750,ILS,Y
0.084034,BCH,24/02/2018,24/02/2018,344.77,0,¤ 345,ILS,Y
0.162312,BCH,24/02/2018,24/02/2018,665.93,0,¤ 666,ILS,Y
0.084034,BCH,24/02/2018,24/02/2018,344.77,0,¤ 345,ILS,Y
12.88445,BCH,24/02/2018,24/02/2018,52862.22,0,"¤ 52,862",ILS,Y
0.4,BCH,24/02/2018,24/02/2018,1641.12,0,"¤ 1,641",ILS,Y
0.168067,BCH,24/02/2018,24/02/2018,689.54,0,¤ 690,ILS,Y
0.840336,BCH,24/02/2018,24/02/2018,3447.72,0,"¤ 3,448",ILS,Y
0.05,BCH,24/02/2018,24/02/2018,205.14,0,¤ 205,ILS,Y
0.000849,BCH,24/02/2018,24/02/2018,3.48,0,¤ 3,ILS,Y
13.59664,BCH,24/02/2018,24/02/2018,55784.19,0,"¤ 55,784",ILS,Y
1.680672,BCH,24/02/2018,24/02/2018,6895.45,0,"¤ 6,895",ILS,Y
20.000924,BCH,24/02/2018,24/02/2018,82059.64,0,"¤ 82,060",ILS,Y
0.000849,BCH,24/02/2018,24/02/2018,3.48,0,¤ 3,ILS,Y
0.000909,BCH,24/02/2018,24/02/2018,3.73,0,¤ 4,ILS,Y
1.55,BCH,24/02/2018,24/02/2018,6359.33,0,"¤ 6,359",ILS,Y
0.084034,BCH,24/02/2018,24/02/2018,344.77,0,¤ 345,ILS,Y
0.007808,BCH,24/02/2018,24/02/2018,32.03,0,¤ 32,ILS,Y
0.093629,BCH,24/02/2018,24/02/2018,384.14,0,¤ 384,ILS,Y
0.03,BCH,24/02/2018,24/02/2018,123.08,0,¤ 123,ILS,Y
0.001386,BCH,24/02/2018,24/02/2018,5.69,0,¤ 6,ILS,Y
0.015,BCH,24/02/2018,24/02/2018,61.56,0,¤ 62,ILS,Y
0.007041,BCH,24/02/2018,24/02/2018,28.9,0,¤ 29,ILS,Y
0.025189,BCH,24/02/2018,24/02/2018,103.43,0,¤ 103,ILS,Y
0.1,BCH,24/02/2018,24/02/2018,410.63,0,¤ 411,ILS,Y
0.001333,BCH,24/02/2018,24/02/2018,5.47,0,¤ 5,ILS,Y
0.000923,BCH,24/02/2018,24/02/2018,3.79,0,¤ 4,ILS,Y
0.3106,BCH,24/02/2018,24/02/2018,1275.98,0,"¤ 1,276",ILS,Y
0.017729,BCH,24/02/2018,24/02/2018,72.83,0,¤ 73,ILS,Y
0.250387,BCH,24/02/2018,24/02/2018,1028.67,0,"¤ 1,029",ILS,Y
0.00091,BCH,24/02/2018,24/02/2018,3.74,0,¤ 4,ILS,Y
0.1,BCH,24/02/2018,24/02/2018,410.93,0,¤ 411,ILS,Y
0.002097,BCH,24/02/2018,24/02/2018,8.62,0,¤ 9,ILS,Y
0.004194,BCH,24/02/2018,24/02/2018,17.24,0,¤ 17,ILS,Y
0.002377,BCH,24/02/2018,24/02/2018,9.77,0,¤ 10,ILS,Y
0.015571,BCH,24/02/2018,24/02/2018,64,0,¤ 64,ILS,Y
0.001384,BCH,24/02/2018,24/02/2018,5.69,0,¤ 6,ILS,Y
0.004194,BCH,24/02/2018,24/02/2018,17.24,0,¤ 17,ILS,Y
0.003137,BCH,24/02/2018,24/02/2018,12.89,0,¤ 13,ILS,Y
1.449923,BCH,24/02/2018,24/02/2018,5960.68,0,"¤ 5,961",ILS,Y
0.000922,BCH,24/02/2018,24/02/2018,3.79,0,¤ 4,ILS,Y
0.008416,BCH,24/02/2018,24/02/2018,34.6,0,¤ 35,ILS,Y
0.0046,BCH,24/02/2018,24/02/2018,18.91,0,¤ 19,ILS,Y
0.00415,BCH,24/02/2018,24/02/2018,17.07,0,¤ 17,ILS,Y
4.274937,BCH,24/02/2018,24/02/2018,17583.4,0,"¤ 17,583",ILS,Y
0.00812,BCH,24/02/2018,24/02/2018,33.4,0,¤ 33,ILS,Y
0.002262,BCH,24/02/2018,24/02/2018,9.31,0,¤ 9,ILS,Y
0.002027,BCH,24/02/2018,24/02/2018,8.34,0,¤ 8,ILS,Y
0.00377,BCH,24/02/2018,24/02/2018,15.52,0,¤ 16,ILS,Y
0.001407,BCH,24/02/2018,24/02/2018,5.79,0,¤ 6,ILS,Y
0.002538,BCH,24/02/2018,24/02/2018,10.45,0,¤ 10,ILS,Y
0.003082,BCH,24/02/2018,24/02/2018,12.69,0,¤ 13,ILS,Y
0.082084,BCH,24/02/2018,24/02/2018,337.96,0,¤ 338,ILS,Y
0.015,BCH,24/02/2018,24/02/2018,61.76,0,¤ 62,ILS,Y
0.059322,BCH,24/02/2018,24/02/2018,244.34,0,¤ 244,ILS,Y
0.002762,BCH,24/02/2018,24/02/2018,11.38,0,¤ 11,ILS,Y
0.001594,BCH,24/02/2018,24/02/2018,6.57,0,¤ 7,ILS,Y
0.337665,BCH,24/02/2018,24/02/2018,1391.19,0,"¤ 1,391",ILS,Y
4.8,BCH,24/02/2018,24/02/2018,19782.6,0,"¤ 19,783",ILS,Y
0.006416,BCH,24/02/2018,24/02/2018,26.45,0,¤ 26,ILS,Y
0.000879,BCH,24/02/2018,24/02/2018,3.62,0,¤ 4,ILS,Y
0.006459,BCH,24/02/2018,24/02/2018,26.63,0,¤ 27,ILS,Y
0.001193,BCH,24/02/2018,24/02/2018,4.92,0,¤ 5,ILS,Y
0.001287,BCH,24/02/2018,24/02/2018,5.31,0,¤ 5,ILS,Y
0.000919,BCH,24/02/2018,24/02/2018,3.79,0,¤ 4,ILS,Y
0.000879,BCH,24/02/2018,24/02/2018,3.63,0,¤ 4,ILS,Y
0.415093,BCH,24/02/2018,24/02/2018,1712.67,0,"¤ 1,713",ILS,Y
0.012646,BCH,24/02/2018,24/02/2018,52.19,0,¤ 52,ILS,Y
0.122,BCH,24/02/2018,24/02/2018,503.61,0,¤ 504,ILS,Y
0.002255,BCH,24/02/2018,24/02/2018,9.31,0,¤ 9,ILS,Y
1.273526,BCH,24/02/2018,24/02/2018,5257.42,0,"¤ 5,257",ILS,Y
0.000857,BCH,24/02/2018,24/02/2018,3.54,0,¤ 4,ILS,Y
0.015,BCH,24/02/2018,24/02/2018,61.93,0,¤ 62,ILS,Y
0.000919,BCH,24/02/2018,24/02/2018,3.79,0,¤ 4,ILS,Y
0.143362,BCH,24/02/2018,24/02/2018,592.03,0,¤ 592,ILS,Y
0.001811,BCH,24/02/2018,24/02/2018,7.48,0,¤ 7,ILS,Y
0.004173,BCH,24/02/2018,24/02/2018,17.24,0,¤ 17,ILS,Y
0.002069,BCH,24/02/2018,24/02/2018,8.55,0,¤ 9,ILS,Y
0.001285,BCH,24/02/2018,24/02/2018,5.31,0,¤ 5,ILS,Y
0.004173,BCH,24/02/2018,24/02/2018,17.24,0,¤ 17,ILS,Y
0.01074,BCH,24/02/2018,24/02/2018,44.37,0,¤ 44,ILS,Y
0.002675,BCH,24/02/2018,24/02/2018,11.05,0,¤ 11,ILS,Y
5.9,BCH,24/02/2018,24/02/2018,24376.73,0,"¤ 24,377",ILS,Y
8.344663,BCH,24/02/2018,24/02/2018,34477.23,0,"¤ 34,477",ILS,Y
0.000918,BCH,24/02/2018,24/02/2018,3.79,0,¤ 4,ILS,Y
0.002624,BCH,24/02/2018,24/02/2018,10.84,0,¤ 11,ILS,Y
0.008294,BCH,24/02/2018,24/02/2018,34.28,0,¤ 34,ILS,Y
0.015,BCH,24/02/2018,24/02/2018,61.99,0,¤ 62,ILS,Y
0.00367,BCH,24/02/2018,24/02/2018,15.17,0,¤ 15,ILS,Y
8.327421,BCH,24/02/2018,24/02/2018,34440.73,0,"¤ 34,441",ILS,Y
0.006251,BCH,24/02/2018,24/02/2018,25.86,0,¤ 26,ILS,Y
0.003125,BCH,24/02/2018,24/02/2018,12.93,0,¤ 13,ILS,Y
0.001269,BCH,24/02/2018,24/02/2018,5.25,0,¤ 5,ILS,Y
0.002104,BCH,24/02/2018,24/02/2018,8.7,0,¤ 9,ILS,Y
4.166667,BCH,24/02/2018,24/02/2018,17238.63,0,"¤ 17,239",ILS,Y
4.893338,BCH,24/02/2018,24/02/2018,20245.06,0,"¤ 20,245",ILS,Y
0.046489,BCH,24/02/2018,24/02/2018,192.34,0,¤ 192,ILS,Y
3.662853,BCH,24/02/2018,24/02/2018,15154.21,0,"¤ 15,154",ILS,Y
1.518172,BCH,24/02/2018,24/02/2018,6281.09,0,"¤ 6,281",ILS,Y
0.456721,BCH,24/02/2018,24/02/2018,1889.58,0,"¤ 1,890",ILS,Y
0.246762,BCH,24/02/2018,24/02/2018,1020.92,0,"¤ 1,021",ILS,Y
0.794074,BCH,24/02/2018,24/02/2018,3285.3,0,"¤ 3,285",ILS,Y
2.913392,BCH,24/02/2018,24/02/2018,12053.49,0,"¤ 12,053",ILS,Y
1.866659,BCH,24/02/2018,24/02/2018,7722.94,0,"¤ 7,723",ILS,Y
0.010797,BCH,24/02/2018,24/02/2018,44.68,0,¤ 45,ILS,Y
0.006249,BCH,24/02/2018,24/02/2018,25.86,0,¤ 26,ILS,Y
0.015156,BCH,24/02/2018,24/02/2018,62.75,0,¤ 63,ILS,Y
0.00229,BCH,24/02/2018,24/02/2018,9.48,0,¤ 9,ILS,Y
0.00152,BCH,24/02/2018,24/02/2018,6.29,0,¤ 6,ILS,Y
18.7923,BCH,24/02/2018,24/02/2018,77811.01,0,"¤ 77,811",ILS,Y
0.00532,BCH,24/02/2018,24/02/2018,22.03,0,¤ 22,ILS,Y
0.232996,BCH,24/02/2018,24/02/2018,964.77,0,¤ 965,ILS,Y
2.494172,BCH,24/02/2018,24/02/2018,10327.66,0,"¤ 10,328",ILS,Y
0.003124,BCH,24/02/2018,24/02/2018,12.94,0,¤ 13,ILS,Y
0.083244,BCH,24/02/2018,24/02/2018,344.77,0,¤ 345,ILS,Y
4.5,BCH,24/02/2018,24/02/2018,18638.5,0,"¤ 18,639",ILS,Y
1.64,BCH,24/02/2018,24/02/2018,6792.7,0,"¤ 6,793",ILS,Y
0.017171,BCH,24/02/2018,24/02/2018,71.12,0,¤ 71,ILS,Y
0.142519,BCH,24/02/2018,24/02/2018,590.53,0,¤ 591,ILS,Y
0.070343,BCH,24/02/2018,24/02/2018,291.54,0,¤ 292,ILS,Y
1.002,BCH,24/02/2018,24/02/2018,4153.04,0,"¤ 4,153",ILS,Y
0.006387,BCH,24/02/2018,24/02/2018,26.47,0,¤ 26,ILS,Y
0.025627,BCH,24/02/2018,24/02/2018,106.22,0,¤ 106,ILS,Y
0.00091,BCH,24/02/2018,24/02/2018,3.77,0,¤ 4,ILS,Y
1.87923,BCH,24/02/2018,24/02/2018,7790.56,0,"¤ 7,791",ILS,Y
0.001189,BCH,24/02/2018,24/02/2018,4.93,0,¤ 5,ILS,Y
0.0046,BCH,24/02/2018,24/02/2018,19.07,0,¤ 19,ILS,Y
0.015,BCH,24/02/2018,24/02/2018,62.22,0,¤ 62,ILS,Y
0.003406,BCH,24/02/2018,24/02/2018,14.13,0,¤ 14,ILS,Y
0.00133,BCH,24/02/2018,24/02/2018,5.52,0,¤ 6,ILS,Y
0.123941,BCH,24/02/2018,24/02/2018,514.33,0,¤ 514,ILS,Y
0.000914,BCH,24/02/2018,24/02/2018,3.79,0,¤ 4,ILS,Y
0.003151,BCH,24/02/2018,24/02/2018,13.08,0,¤ 13,ILS,Y
0.069,BCH,24/02/2018,24/02/2018,286.38,0,¤ 286,ILS,Y
0.001248,BCH,24/02/2018,24/02/2018,5.18,0,¤ 5,ILS,Y
0.006631,BCH,24/02/2018,24/02/2018,27.52,0,¤ 28,ILS,Y
0.004152,BCH,24/02/2018,24/02/2018,17.24,0,¤ 17,ILS,Y
0.001765,BCH,24/02/2018,24/02/2018,7.33,0,¤ 7,ILS,Y
5,BCH,24/02/2018,24/02/2018,20761.68,0,"¤ 20,762",ILS,Y
0.001187,BCH,24/02/2018,24/02/2018,4.93,0,¤ 5,ILS,Y
0.004151,BCH,24/02/2018,24/02/2018,17.24,0,¤ 17,ILS,Y
0.002218,BCH,24/02/2018,24/02/2018,9.21,0,¤ 9,ILS,Y
0.000913,BCH,24/02/2018,24/02/2018,3.79,0,¤ 4,ILS,Y
0.002241,BCH,24/02/2018,24/02/2018,9.31,0,¤ 9,ILS,Y
0.008174,BCH,24/02/2018,24/02/2018,33.96,0,¤ 34,ILS,Y
0.000879,BCH,24/02/2018,24/02/2018,3.65,0,¤ 4,ILS,Y
0.009386,BCH,24/02/2018,24/02/2018,38.99,0,¤ 39,ILS,Y
0.003195,BCH,24/02/2018,24/02/2018,13.27,0,¤ 13,ILS,Y
4.124609,BCH,24/02/2018,24/02/2018,17139.28,0,"¤ 17,139",ILS,Y
0.000901,BCH,24/02/2018,24/02/2018,3.74,0,¤ 4,ILS,Y
0.000879,BCH,24/02/2018,24/02/2018,3.65,0,¤ 4,ILS,Y
0.015,BCH,24/02/2018,24/02/2018,62.35,0,¤ 62,ILS,Y
0.001327,BCH,24/02/2018,24/02/2018,5.52,0,¤ 6,ILS,Y
19.0913,BCH,24/02/2018,24/02/2018,79374.2,0,"¤ 79,374",ILS,Y
0.002488,BCH,24/02/2018,24/02/2018,10.34,0,¤ 10,ILS,Y
0.001132,BCH,24/02/2018,24/02/2018,4.71,0,¤ 5,ILS,Y
0.001675,BCH,24/02/2018,24/02/2018,6.96,0,¤ 7,ILS,Y
5.5537,BCH,24/02/2018,24/02/2018,23096.44,0,"¤ 23,096",ILS,Y
0.015624,BCH,24/02/2018,24/02/2018,64.98,0,¤ 65,ILS,Y
0.01121,BCH,24/02/2018,24/02/2018,46.62,0,¤ 47,ILS,Y
0.000857,BCH,24/02/2018,24/02/2018,3.56,0,¤ 4,ILS,Y
0.001183,BCH,24/02/2018,24/02/2018,4.92,0,¤ 5,ILS,Y
0.005802,BCH,24/02/2018,24/02/2018,24.13,0,¤ 24,ILS,Y
51.63515,BCH,24/02/2018,24/02/2018,214771.45,0,"¤ 214,771",ILS,Y
51.4659,BCH,24/02/2018,24/02/2018,214076.35,0,"¤ 214,076",ILS,Y
24.9426,BCH,24/02/2018,24/02/2018,103750.65,0,"¤ 103,751",ILS,Y
0.119468,BCH,24/02/2018,24/02/2018,496.96,0,¤ 497,ILS,Y
0.001823,BCH,24/02/2018,24/02/2018,7.59,0,¤ 8,ILS,Y
0.001447,BCH,24/02/2018,24/02/2018,6.02,0,¤ 6,ILS,Y
0.024368,BCH,24/02/2018,24/02/2018,101.4,0,¤ 101,ILS,Y
0.087424,BCH,24/02/2018,24/02/2018,363.84,0,¤ 364,ILS,Y
3.6709,BCH,24/02/2018,24/02/2018,15283.82,0,"¤ 15,284",ILS,Y
0.006269,BCH,24/02/2018,24/02/2018,26.11,0,¤ 26,ILS,Y
0.006299,BCH,24/02/2018,24/02/2018,26.23,0,¤ 26,ILS,Y
0.006303,BCH,24/02/2018,24/02/2018,26.25,0,¤ 26,ILS,Y
0.000953,BCH,24/02/2018,24/02/2018,3.97,0,¤ 4,ILS,Y
0.001324,BCH,24/02/2018,24/02/2018,5.52,0,¤ 6,ILS,Y
0.001457,BCH,24/02/2018,24/02/2018,6.07,0,¤ 6,ILS,Y
0.002234,BCH,24/02/2018,24/02/2018,9.31,0,¤ 9,ILS,Y
0.054422,BCH,24/02/2018,24/02/2018,226.78,0,¤ 227,ILS,Y
0.001092,BCH,24/02/2018,24/02/2018,4.55,0,¤ 5,ILS,Y
0.00091,BCH,24/02/2018,24/02/2018,3.79,0,¤ 4,ILS,Y
0.006372,BCH,24/02/2018,24/02/2018,26.56,0,¤ 27,ILS,Y
0.048146,BCH,24/02/2018,24/02/2018,200.66,0,¤ 201,ILS,Y
0.015,BCH,24/02/2018,24/02/2018,62.53,0,¤ 63,ILS,Y
1,BCH,24/02/2018,24/02/2018,4168.4,0,"¤ 4,168",ILS,Y
0.012518,BCH,24/02/2018,24/02/2018,52.18,0,¤ 52,ILS,Y
0.3,BCH,24/02/2018,24/02/2018,1251.11,0,"¤ 1,251",ILS,Y
4.133471,BCH,24/02/2018,24/02/2018,17238.66,0,"¤ 17,239",ILS,Y
3.065786,BCH,24/02/2018,24/02/2018,12785.88,0,"¤ 12,786",ILS,Y
7.773777,BCH,24/02/2018,24/02/2018,32420.58,0,"¤ 32,421",ILS,Y
0.000909,BCH,24/02/2018,24/02/2018,3.79,0,¤ 4,ILS,Y
0.012,BCH,24/02/2018,24/02/2018,50.05,0,¤ 50,ILS,Y
4.132231,BCH,24/02/2018,24/02/2018,17238.62,0,"¤ 17,239",ILS,Y
0.330579,BCH,24/02/2018,24/02/2018,1379.09,0,"¤ 1,379",ILS,Y
0.000909,BCH,24/02/2018,24/02/2018,3.79,0,¤ 4,ILS,Y
1.161554,BCH,24/02/2018,24/02/2018,4845.71,0,"¤ 4,846",ILS,Y
0.082645,BCH,24/02/2018,24/02/2018,344.77,0,¤ 345,ILS,Y
0.024793,BCH,24/02/2018,24/02/2018,103.43,0,¤ 103,ILS,Y
0.033659,BCH,24/02/2018,24/02/2018,140.42,0,¤ 140,ILS,Y
2.519381,BCH,24/02/2018,24/02/2018,10511.09,0,"¤ 10,511",ILS,Y
0.073146,BCH,24/02/2018,24/02/2018,305.18,0,¤ 305,ILS,Y
0.11153,BCH,24/02/2018,24/02/2018,465.35,0,¤ 465,ILS,Y
0.004131,BCH,24/02/2018,24/02/2018,17.24,0,¤ 17,ILS,Y
0.001463,BCH,24/02/2018,24/02/2018,6.11,0,¤ 6,ILS,Y
0.00109,BCH,24/02/2018,24/02/2018,4.55,0,¤ 5,ILS,Y
0.00413,BCH,24/02/2018,24/02/2018,17.24,0,¤ 17,ILS,Y
0.001765,BCH,24/02/2018,24/02/2018,7.37,0,¤ 7,ILS,Y
0.001321,BCH,24/02/2018,24/02/2018,5.51,0,¤ 6,ILS,Y
0.000909,BCH,24/02/2018,24/02/2018,3.79,0,¤ 4,ILS,Y
0.00184,BCH,24/02/2018,24/02/2018,7.68,0,¤ 8,ILS,Y
52.1983,BCH,24/02/2018,24/02/2018,217898.47,0,"¤ 217,898",ILS,Y
49.95114,BCH,24/02/2018,24/02/2018,208517.85,0,"¤ 208,518",ILS,Y
47.32684,BCH,24/02/2018,24/02/2018,197562.87,0,"¤ 197,563",ILS,Y
3,BCH,24/02/2018,24/02/2018,12524.55,0,"¤ 12,525",ILS,Y
1,BCH,24/02/2018,24/02/2018,4174.85,0,"¤ 4,175",ILS,Y
1.2717,BCH,24/02/2018,24/02/2018,5309.16,0,"¤ 5,309",ILS,Y
0.610895,BCH,24/02/2018,24/02/2018,2550.39,0,"¤ 2,550",ILS,Y
0.000367,BCH,24/02/2018,24/02/2018,1.53,0,¤ 2,ILS,Y
0.002107,BCH,24/02/2018,24/02/2018,8.64,0,¤ 9,ILS,Y
1.898,BCH,24/02/2018,24/02/2018,7394.47,0,"¤ 7,394",ILS,Y
0.000957,BCH,24/02/2018,24/02/2018,3.73,0,¤ 4,ILS,Y
0.005634,BCH,24/02/2018,24/02/2018,21.95,0,¤ 22,ILS,Y
0.501072,BCH,24/02/2018,24/02/2018,1952.14,0,"¤ 1,952",ILS,Y
0.018706,BCH,24/02/2018,24/02/2018,72.88,0,¤ 73,ILS,Y
5.031,BCH,24/02/2018,24/02/2018,19600.42,0,"¤ 19,600",ILS,Y
0.002121,BCH,24/02/2018,24/02/2018,8.26,0,¤ 8,ILS,Y
0.118629,BCH,24/02/2018,24/02/2018,462.17,0,¤ 462,ILS,Y
0.001,BCH,24/02/2018,24/02/2018,3.9,0,¤ 4,ILS,Y
0.156298,BCH,24/02/2018,24/02/2018,614.31,0,¤ 614,ILS,Y
0.008961,BCH,24/02/2018,24/02/2018,35.22,0,¤ 35,ILS,Y
0.008676,BCH,24/02/2018,24/02/2018,34.1,0,¤ 34,ILS,Y
0.025859,BCH,24/02/2018,24/02/2018,101.64,0,¤ 102,ILS,Y
1.758087,BCH,24/02/2018,24/02/2018,6910,0,"¤ 6,910",ILS,Y
1.75713,BCH,24/02/2018,24/02/2018,6906.23,0,"¤ 6,906",ILS,Y
0.03,BCH,24/02/2018,24/02/2018,117.91,0,¤ 118,ILS,Y
0.019859,BCH,24/02/2018,24/02/2018,78.05,0,¤ 78,ILS,Y
0.374435,BCH,24/02/2018,24/02/2018,1471.68,0,"¤ 1,472",ILS,Y
0.111673,BCH,24/02/2018,24/02/2018,438.92,0,¤ 439,ILS,Y
5,BCH,24/02/2018,24/02/2018,19652.03,0,"¤ 19,652",ILS,Y
3.241702,BCH,24/02/2018,24/02/2018,12741.21,0,"¤ 12,741",ILS,Y
21.143541,BCH,24/02/2018,24/02/2018,83102.71,0,"¤ 83,103",ILS,Y
0.087496,BCH,24/02/2018,24/02/2018,343.89,0,¤ 344,ILS,Y
0.008758,BCH,24/02/2018,24/02/2018,34.42,0,¤ 34,ILS,Y
0.656829,BCH,24/02/2018,24/02/2018,2581.6,0,"¤ 2,582",ILS,Y
0.052544,BCH,24/02/2018,24/02/2018,206.52,0,¤ 207,ILS,Y
0.770603,BCH,24/02/2018,24/02/2018,3028.78,0,"¤ 3,029",ILS,Y
0.021003,BCH,24/02/2018,24/02/2018,82.55,0,¤ 83,ILS,Y
4.140447,BCH,24/02/2018,24/02/2018,16273.64,0,"¤ 16,274",ILS,Y
0.01914,BCH,24/02/2018,24/02/2018,75.23,0,¤ 75,ILS,Y
0.000928,BCH,24/02/2018,24/02/2018,3.68,0,¤ 4,ILS,Y
3.321931,BCH,24/02/2018,24/02/2018,13171.07,0,"¤ 13,171",ILS,Y
0.956431,BCH,24/02/2018,24/02/2018,3792.14,0,"¤ 3,792",ILS,Y
0.262751,BCH,24/02/2018,24/02/2018,1041.78,0,"¤ 1,042",ILS,Y
0.014337,BCH,24/02/2018,24/02/2018,56.84,0,¤ 57,ILS,Y
0.11325,BCH,24/02/2018,24/02/2018,449.02,0,¤ 449,ILS,Y
0.004355,BCH,24/02/2018,24/02/2018,17.24,0,¤ 17,ILS,Y
0.004296,BCH,24/02/2018,24/02/2018,17.02,0,¤ 17,ILS,Y
0.008267,BCH,24/02/2018,24/02/2018,32.75,0,¤ 33,ILS,Y
0.002727,BCH,24/02/2018,24/02/2018,10.81,0,¤ 11,ILS,Y
